Belaya, 12; 217.4; 2; 77291; 0; 1
Stroiteley, 21; 240.2; 4; 269327; 0; 1
Lesnaya, 1; 120.3; 3; 234250; 0; 0
Zhiguley, 28; 177.0; 2; 192144; 0; 0
Romanova, 5; 226.1; 4; 186413; 0; 0
Belaya, 17; 193.2; 3; 87068; 0; 0
Druzhby, 3; 190.8; 3; 76925; 0; 0
Tverskaya, 11; 82.9; 1; 195406; 0; 1
Suzdalskaya, 16; 197.1; 5; 109434; 1; 1977; 4; 6; 0
Romanova, 7; 20.2; 1; 262187; 0; 1
Tverskaya, 6; 237.3; 2; 294889; 0; 1
Druzhby, 23; 254.5; 4; 166625; 1; 1988; 3; 5; 1
Baumanskaya, 39; 268.7; 5; 111164; 0; 1
Tverskaya, 1; 89.8; 1; 206391; 1; 1987; 2; 4; 1
Druzhby, 8; 259.9; 2; 254391; 1; 2019; 3; 4; 1
Druzhby, 19; 256.8; 2; 284502; 0; 1
Lesnaya, 2; 36.7; 1; 247709; 0; 1
Zhiguley, 14; 267.0; 5; 175308; 0; 0
Baumanskaya, 13; 61.0; 1; 176928; 1; 2002; 4; 1; 1
Suzdalskaya, 1; 177.8; 3; 205829; 0; 1
Lomonosova, 3; 62.9; 1; 238422; 1; 1970; 1; 5; 1
Suzdalskaya, 13; 98.5; 2; 192781; 1; 1992; 2; 1; 1
Druzhby, 37; 274.6; 8; 177234; 1; 2017; 4; 4; 0
Stroiteley, 17; 173.3; 2; 98738; 1; 1988; 4; 6; 1
Belaya, 2; 170.1; 4; 245516; 0; 0
Druzhby, 38; 166.7; 1; 251501; 0; 0
Saltykova, 17; 176.7; 2; 265532; 0; 0
Lesnaya, 10; 58.5; 1; 168868; 0; 1
Stroiteley, 12; 123.7; 1; 224754; 0; 0
Lesnaya, 22; 266.7; 7; 241840; 1; 1978; 3; 5; 0
Baumanskaya, 15; 164.8; 4; 117141; 0; 1
Druzhby, 9; 205.4; 2; 260159; 0; 0
Stroiteley, 37; 199.6; 2; 179482; 1; 1964; 4; 1; 0
Zhiguley, 10; 197.9; 3; 255716; 1; 1971; 2; 5; 1
Suzdalskaya, 13; 66.9; 1; 78063; 1; 1998; 1; 1; 1
Romanova, 5; 82.0; 1; 288695; 1; 1951; 1; 4; 1
Mira, 18; 181.5; 2; 92193; 1; 1942; 1; 5; 1
Druzhby, 35; 140.4; 1; 274538; 0; 0
Lesnaya, 23; 155.6; 1; 165369; 0; 1
Belaya, 19; 271.7; 6; 98844; 0; 0
Injenerov, 12; 269.0; 7; 267827; 0; 1
Saltykova, 34; 90.1; 2; 120223; 1; 1973; 3; 5; 0
Belaya, 2; 145.8; 2; 205725; 1; 2001; 3; 2; 0
Belaya, 18; 181.4; 4; 134717; 0; 0
Stroiteley, 9; 31.4; 1; 203558; 1; 1968; 2; 6; 0
Lesnaya, 13; 86.3; 1; 246372; 0; 0
Stroiteley, 29; 161.0; 3; 120903; 0; 1
Saltykova, 6; 113.8; 2; 186542; 0; 1
Romanova, 23; 67.5; 1; 79803; 1; 1974; 4; 1; 1
Tverskaya, 2; 174.3; 3; 97795; 0; 1
Romanova, 16; 88.6; 2; 297002; 1; 1948; 1; 5; 0
Injenerov, 33; 276.5; 4; 283554; 0; 0
Lomonosova, 30; 77.3; 1; 241595; 1; 1945; 4; 1; 0
Tverskaya, 26; 17.5; 1; 129740; 0; 1
Mira, 31; 115.1; 2; 78553; 0; 1
Saltykova, 38; 258.1; 2; 286984; 0; 0
Zhiguley, 21; 44.0; 1; 291281; 1; 1964; 1; 3; 1
Belaya, 8; 200.7; 2; 209770; 1; 2001; 4; 2; 0
Saltykova, 40; 142.7; 2; 165596; 0; 0
Saltykova, 40; 220.7; 3; 268095; 1; 1944; 2; 3; 1
Stroiteley, 6; 229.9; 2; 127127; 0; 1
Saltykova, 20; 203.9; 2; 190690; 0; 1
Stroiteley, 33; 111.5; 1; 148089; 0; 0
Lomonosova, 33; 210.5; 5; 128749; 1; 2014; 2; 4; 1
Injenerov, 19; 251.7; 3; 162683; 1; 2005; 4; 3; 0
Tverskaya, 18; 147.9; 1; 117517; 0; 0
Flotskaya, 29; 270.8; 2; 87260; 1; 1940; 1; 4; 1
Belaya, 1; 276.5; 8; 289921; 1; 2016; 3; 4; 0
Stroiteley, 3; 147.1; 2; 194981; 1; 1965; 1; 4; 0
Stroiteley, 8; 28.4; 1; 172659; 1; 2019; 2; 2; 1
Zhiguley, 38; 210.7; 2; 181913; 1; 2003; 4; 5; 1
Lesnaya, 11; 44.1; 1; 205171; 1; 1983; 3; 2; 1
Injenerov, 10; 168.6; 3; 252330; 1; 1996; 3; 1; 1
Lomonosova, 7; 180.6; 2; 205859; 0; 1
Mira, 22; 110.3; 3; 219647; 0; 0
Mira, 7; 133.8; 1; 225584; 1; 1969; 1; 6; 0
Zhiguley, 4; 216.9; 3; 86371; 0; 0
Saltykova, 12; 250.4; 4; 249024; 0; 0
Zhiguley, 5; 215.8; 2; 195672; 0; 1
Saltykova, 22; 263.6; 2; 96829; 0; 0
Lesnaya, 34; 95.1; 2; 249017; 0; 1
Belaya, 29; 184.2; 2; 198324; 0; 0
Saltykova, 35; 39.1; 1; 227544; 1; 1984; 1; 1; 1
Lomonosova, 34; 75.5; 1; 145476; 1; 1996; 2; 5; 0
Flotskaya, 4; 31.1; 1; 139940; 1; 1972; 1; 3; 1
Flotskaya, 34; 138.7; 1; 203238; 1; 2011; 2; 4; 1
Flotskaya, 34; 220.1; 5; 234017; 0; 1
Lomonosova, 23; 50.6; 1; 162346; 0; 0
Mira, 34; 209.1; 3; 254151; 1; 1975; 2; 1; 1
Mira, 40; 134.2; 1; 101321; 0; 1
Tverskaya, 20; 21.2; 1; 209052; 1; 2015; 4; 2; 0
Druzhby, 27; 179.3; 2; 202636; 0; 1
Stroiteley, 34; 278.8; 3; 91404; 0; 0
Mira, 36; 213.7; 2; 97757; 1; 1955; 1; 4; 0
Stroiteley, 25; 270.0; 4; 211120; 0; 1
Flotskaya, 4; 235.3; 7; 237070; 0; 0
Saltykova, 10; 151.5; 2; 201581; 1; 1952; 3; 1; 1
Flotskaya, 34; 106.1; 1; 89134; 0; 1
Saltykova, 22; 54.7; 1; 159769; 1; 1959; 4; 5; 1
Zhiguley, 38; 113.2; 1; 187515; 1; 1977; 4; 5; 1
Belaya, 17; 80.4; 1; 110028; 0; 1
Stroiteley, 6; 96.7; 2; 288103; 0; 1
Stroiteley, 21; 98.8; 2; 205522; 0; 1
Belaya, 7; 130.3; 1; 276849; 1; 1986; 1; 4; 0
Belaya, 1; 262.1; 8; 147945; 0; 0
Baumanskaya, 5; 103.1; 1; 277647; 0; 1
Belaya, 21; 233.6; 2; 80191; 1; 1988; 1; 1; 1
Zhiguley, 19; 231.5; 3; 165294; 1; 1953; 2; 6; 1
Romanova, 6; 275.3; 3; 98552; 0; 0
Zhiguley, 33; 111.9; 1; 100925; 1; 1969; 2; 1; 1
Saltykova, 2; 240.1; 2; 120909; 0; 0
Zhiguley, 34; 193.2; 6; 237086; 1; 1956; 4; 6; 0
Suzdalskaya, 32; 105.8; 1; 160763; 0; 0
Druzhby, 17; 124.1; 1; 176465; 0; 0
Flotskaya, 10; 139.5; 2; 199754; 0; 1
Flotskaya, 20; 112.4; 2; 171750; 1; 1996; 4; 5; 0
Stroiteley, 6; 19.3; 1; 208159; 1; 1956; 2; 3; 0
Lomonosova, 14; 98.7; 2; 237081; 0; 0
Flotskaya, 2; 106.3; 1; 163549; 0; 1
Injenerov, 11; 202.9; 2; 274950; 0; 0
Saltykova, 35; 208.4; 2; 89645; 0; 1
Romanova, 36; 26.8; 1; 211692; 1; 1972; 2; 4; 1
Lesnaya, 21; 259.2; 2; 133674; 0; 1
Zhiguley, 39; 240.1; 7; 87535; 1; 1952; 3; 4; 1
Mira, 21; 264.0; 7; 101009; 1; 1993; 2; 4; 0
Druzhby, 23; 176.7; 2; 272674; 1; 1963; 4; 5; 0
Suzdalskaya, 24; 161.3; 2; 201971; 1; 1975; 3; 5; 0
Baumanskaya, 15; 146.9; 1; 279353; 0; 0
Saltykova, 28; 218.6; 2; 189376; 1; 1957; 4; 6; 1
Stroiteley, 35; 278.7; 2; 297202; 0; 1
Zhiguley, 37; 164.3; 3; 148740; 0; 0
Lomonosova, 9; 35.8; 1; 93484; 0; 1
Belaya, 3; 190.2; 2; 208133; 0; 1
Lesnaya, 28; 154.0; 2; 89045; 1; 1965; 4; 2; 1
Romanova, 31; 171.3; 3; 192834; 0; 0
Injenerov, 3; 206.7; 4; 79289; 1; 1979; 2; 3; 1
Stroiteley, 9; 193.0; 4; 192162; 0; 1
Romanova, 17; 200.1; 4; 251421; 0; 1
Zhiguley, 28; 147.6; 1; 86156; 1; 1975; 4; 5; 0
Baumanskaya, 3; 148.5; 1; 225523; 0; 0
Injenerov, 9; 108.6; 1; 151182; 0; 1
Lomonosova, 39; 48.0; 1; 293293; 1; 1984; 3; 1; 1
Stroiteley, 33; 205.5; 6; 170425; 1; 1958; 4; 1; 1
Lomonosova, 24; 214.1; 2; 279446; 0; 1
Lomonosova, 6; 147.2; 1; 86525; 0; 1
Baumanskaya, 25; 34.8; 1; 264778; 1; 1998; 4; 6; 1
Belaya, 11; 142.4; 2; 119384; 1; 1942; 4; 1; 0
Stroiteley, 13; 47.9; 1; 120477; 0; 0
Belaya, 18; 164.7; 1; 290408; 1; 1961; 1; 2; 1
Tverskaya, 1; 180.5; 2; 267580; 1; 1947; 4; 2; 1
Stroiteley, 24; 194.9; 2; 84633; 1; 1961; 4; 6; 1
Suzdalskaya, 31; 146.0; 3; 268254; 0; 0
Injenerov, 25; 88.2; 1; 155668; 1; 2014; 2; 3; 1
Stroiteley, 29; 140.6; 1; 162430; 1; 2011; 1; 3; 1
Baumanskaya, 18; 240.3; 7; 246166; 1; 1988; 3; 6; 0
Baumanskaya, 20; 279.9; 5; 92549; 1; 1997; 4; 5; 0
Mira, 26; 94.2; 1; 235346; 1; 1972; 1; 5; 0
Belaya, 32; 165.0; 1; 96094; 1; 2010; 1; 2; 0
Romanova, 18; 195.9; 4; 213989; 1; 1948; 2; 2; 0
Baumanskaya, 3; 46.0; 1; 158824; 0; 1
Flotskaya, 35; 212.2; 3; 294785; 1; 1993; 4; 6; 1
Lesnaya, 39; 179.0; 2; 251270; 1; 2013; 1; 3; 1
Suzdalskaya, 21; 20.8; 1; 96721; 1; 1980; 2; 3; 1
Belaya, 23; 78.4; 1; 170750; 0; 0
Romanova, 13; 90.9; 1; 259627; 1; 1995; 2; 6; 0
Suzdalskaya, 28; 128.2; 2; 154008; 1; 2008; 1; 3; 0
Belaya, 34; 155.6; 2; 273913; 1; 1965; 3; 4; 1
Lesnaya, 3; 210.8; 3; 151868; 1; 2009; 2; 6; 0
Belaya, 39; 140.8; 3; 275912; 1; 1953; 2; 6; 0
Lomonosova, 32; 275.1; 3; 232918; 1; 1953; 3; 3; 1
Flotskaya, 26; 112.4; 1; 90172; 1; 1991; 2; 2; 0
Flotskaya, 22; 110.5; 1; 183125; 0; 1
Romanova, 25; 124.5; 1; 83842; 1; 1968; 1; 4; 0
Injenerov, 36; 268.5; 4; 242062; 0; 0
Flotskaya, 31; 43.6; 1; 264653; 0; 0
Flotskaya, 20; 248.6; 3; 75223; 1; 1986; 2; 5; 1
Injenerov, 6; 200.0; 2; 81048; 0; 0
Stroiteley, 2; 235.6; 4; 92372; 0; 1
Mira, 25; 271.6; 2; 209231; 1; 1945; 3; 5; 0
Lomonosova, 1; 38.0; 1; 159333; 0; 0
Mira, 29; 159.9; 2; 106697; 1; 1972; 1; 3; 0
Tverskaya, 15; 185.7; 4; 106023; 1; 1973; 2; 1; 0
Druzhby, 7; 118.2; 3; 125767; 1; 1964; 2; 2; 1
Baumanskaya, 14; 252.2; 3; 273336; 0; 0
Baumanskaya, 3; 164.8; 2; 217244; 1; 1962; 2; 4; 0
Baumanskaya, 13; 68.5; 1; 81180; 0; 1
Saltykova, 1; 255.5; 2; 120950; 0; 0
Suzdalskaya, 32; 157.5; 2; 173245; 0; 1
Zhiguley, 19; 218.5; 2; 95395; 0; 1
Romanova, 15; 188.3; 4; 178639; 0; 0
Zhiguley, 40; 246.0; 3; 140787; 1; 1995; 4; 5; 1
Romanova, 26; 229.4; 3; 249167; 0; 0
Lomonosova, 15; 242.0; 3; 81232; 1; 1947; 1; 6; 0
Mira, 13; 74.9; 1; 209531; 1; 1953; 4; 3; 1
Stroiteley, 18; 261.5; 3; 266915; 0; 0
Lomonosova, 38; 142.1; 1; 129192; 0; 0
Belaya, 13; 72.4; 1; 80632; 0; 0
Flotskaya, 36; 146.5; 2; 174809; 0; 1
Stroiteley, 40; 48.7; 1; 250523; 1; 1992; 3; 3; 1
Flotskaya, 6; 221.3; 3; 85798; 0; 1
Lesnaya, 16; 134.1; 1; 265332; 0; 1
Mira, 3; 107.4; 2; 172415; 0; 1
Saltykova, 21; 169.9; 4; 211901; 1; 2006; 2; 1; 1
Flotskaya, 4; 126.0; 3; 257156; 1; 1956; 1; 1; 0
Mira, 31; 212.5; 2; 197354; 1; 1961; 1; 3; 0
Injenerov, 16; 142.4; 1; 203426; 0; 1
Romanova, 12; 145.5; 2; 219332; 0; 1
Tverskaya, 1; 178.4; 2; 195383; 1; 2010; 3; 3; 1
Stroiteley, 1; 101.1; 1; 269946; 0; 1
Injenerov, 12; 271.4; 3; 233048; 1; 2002; 3; 4; 1
Stroiteley, 7; 63.3; 1; 282520; 0; 0
Belaya, 13; 153.8; 2; 84719; 0; 0
Flotskaya, 5; 28.4; 1; 259388; 0; 1
Romanova, 22; 249.9; 8; 72812; 1; 2000; 3; 5; 0
Injenerov, 38; 181.6; 3; 209746; 1; 1997; 3; 4; 0
Stroiteley, 27; 97.0; 2; 270279; 1; 1987; 2; 2; 0
Belaya, 40; 169.4; 1; 72323; 0; 1
Mira, 17; 110.8; 1; 183357; 1; 1989; 4; 2; 1
Injenerov, 8; 247.9; 7; 177149; 0; 1
Zhiguley, 11; 214.3; 3; 254334; 0; 1
Belaya, 8; 116.0; 1; 237862; 0; 1
Saltykova, 37; 257.9; 6; 81607; 0; 0
Romanova, 21; 81.9; 1; 132085; 0; 1
Saltykova, 15; 228.4; 2; 76646; 1; 1999; 2; 4; 1
Zhiguley, 35; 249.5; 2; 264671; 0; 1
Injenerov, 14; 221.5; 4; 79815; 0; 1
Suzdalskaya, 30; 246.6; 3; 87598; 1; 1940; 1; 4; 0
Stroiteley, 35; 51.2; 1; 238633; 0; 1
Lesnaya, 6; 89.9; 1; 271970; 1; 1985; 3; 6; 0
Baumanskaya, 13; 205.6; 3; 104633; 1; 2010; 2; 5; 1
Baumanskaya, 28; 145.2; 2; 169348; 1; 1961; 2; 5; 1
Injenerov, 28; 155.7; 3; 241620; 1; 1979; 3; 3; 0
Lesnaya, 25; 26.2; 1; 171620; 1; 1987; 2; 2; 1
Belaya, 34; 213.9; 3; 138788; 0; 0
Injenerov, 23; 199.9; 2; 184033; 1; 1985; 1; 5; 0
Zhiguley, 2; 159.9; 1; 189447; 1; 1963; 3; 4; 1
Mira, 6; 126.9; 3; 83309; 0; 0
Belaya, 33; 48.5; 1; 199938; 0; 1
Saltykova, 28; 86.5; 1; 206493; 0; 1
Mira, 22; 264.0; 2; 184676; 1; 1944; 4; 3; 1
Flotskaya, 27; 88.6; 1; 276744; 0; 1
Tverskaya, 28; 261.5; 7; 226652; 0; 0
Belaya, 34; 173.3; 2; 102005; 1; 1990; 1; 3; 1
Stroiteley, 14; 189.6; 2; 298763; 0; 0
Zhiguley, 9; 261.1; 5; 244690; 0; 0
Lomonosova, 17; 128.2; 1; 126963; 0; 1
Lesnaya, 19; 125.2; 2; 238090; 1; 1944; 2; 5; 0
Injenerov, 33; 133.6; 4; 171292; 1; 1952; 3; 2; 1
Flotskaya, 38; 257.2; 2; 277073; 1; 1977; 3; 1; 0
Druzhby, 4; 193.7; 3; 260047; 0; 1
Belaya, 25; 257.7; 3; 293546; 1; 2007; 2; 3; 0
Injenerov, 18; 83.1; 1; 286535; 0; 0
Flotskaya, 6; 219.8; 5; 127510; 1; 1981; 1; 6; 1
Belaya, 8; 61.4; 1; 291041; 1; 2013; 2; 6; 0
Lesnaya, 12; 236.4; 2; 191247; 0; 0
Flotskaya, 8; 214.1; 4; 168123; 0; 1
Lesnaya, 28; 229.3; 3; 231374; 0; 0
Tverskaya, 15; 137.6; 2; 129908; 1; 1957; 3; 4; 1
Baumanskaya, 1; 80.5; 1; 279269; 0; 1
Saltykova, 22; 237.7; 2; 159823; 0; 1
Druzhby, 9; 156.7; 1; 148792; 1; 1972; 1; 2; 0
Lomonosova, 11; 156.3; 3; 80752; 1; 1979; 2; 1; 0
Belaya, 29; 146.4; 4; 176877; 0; 1
Suzdalskaya, 18; 121.7; 2; 147738; 1; 2000; 4; 1; 1
Suzdalskaya, 37; 131.9; 2; 79999; 0; 1
Flotskaya, 8; 69.8; 1; 201985; 1; 1993; 2; 2; 1
Suzdalskaya, 22; 61.8; 1; 283158; 1; 1976; 1; 4; 1
Baumanskaya, 15; 77.7; 1; 248774; 0; 1
Lomonosova, 25; 78.0; 1; 242803; 1; 1961; 3; 6; 1
Flotskaya, 19; 149.9; 1; 286736; 1; 1993; 1; 5; 0
Belaya, 21; 200.8; 2; 150928; 0; 0
Lomonosova, 16; 245.2; 7; 296582; 0; 0
Lesnaya, 12; 19.3; 1; 93066; 1; 1990; 2; 5; 0
Belaya, 26; 218.1; 2; 228413; 1; 2003; 4; 5; 0
Romanova, 27; 181.3; 2; 295086; 0; 0
Suzdalskaya, 24; 58.1; 1; 263995; 1; 2005; 2; 5; 1
Zhiguley, 31; 70.6; 1; 286105; 1; 1995; 3; 4; 0
Saltykova, 16; 33.4; 1; 182289; 0; 0
Suzdalskaya, 25; 57.6; 1; 92177; 1; 2008; 1; 2; 0
Suzdalskaya, 12; 177.1; 5; 76014; 1; 1983; 2; 3; 1
Suzdalskaya, 30; 158.8; 1; 111114; 0; 1
Lomonosova, 10; 121.4; 2; 74988; 1; 1945; 2; 2; 1
Stroiteley, 19; 241.2; 2; 96014; 0; 0
Zhiguley, 33; 126.2; 3; 151737; 0; 0
Mira, 20; 135.9; 1; 88296; 0; 1
Lesnaya, 13; 221.0; 2; 183762; 0; 1
Zhiguley, 38; 196.9; 2; 255610; 0; 1
Lomonosova, 8; 258.0; 6; 188892; 0; 1
Stroiteley, 26; 173.3; 2; 173828; 0; 1
Baumanskaya, 5; 137.0; 2; 216244; 0; 1
Flotskaya, 21; 274.3; 6; 148424; 0; 0
Stroiteley, 5; 97.3; 1; 201520; 1; 2009; 1; 5; 0
Mira, 2; 243.6; 5; 87563; 0; 1
Belaya, 33; 124.5; 1; 241651; 0; 1
Zhiguley, 27; 101.1; 1; 86600; 0; 0
Suzdalskaya, 39; 16.9; 1; 287382; 1; 2000; 2; 2; 0
Druzhby, 18; 241.4; 2; 150426; 1; 1969; 3; 6; 1
Injenerov, 10; 169.4; 2; 199314; 1; 2018; 2; 3; 1
Stroiteley, 28; 216.4; 2; 166496; 0; 1
Injenerov, 36; 102.3; 1; 196772; 1; 1958; 3; 3; 1
Injenerov, 1; 113.1; 2; 172749; 1; 1955; 4; 3; 1
Injenerov, 31; 98.7; 1; 218500; 0; 0
Flotskaya, 19; 48.1; 1; 290669; 0; 1
Injenerov, 12; 97.1; 1; 265667; 1; 1975; 1; 4; 0
Injenerov, 30; 205.9; 4; 80121; 0; 1
Saltykova, 18; 72.6; 1; 225416; 0; 0
Baumanskaya, 23; 106.6; 2; 223067; 1; 2018; 1; 5; 0
Belaya, 31; 90.9; 1; 275063; 0; 0
Saltykova, 16; 262.7; 6; 233278; 0; 0
Lomonosova, 18; 229.2; 4; 107620; 0; 0
Druzhby, 20; 270.6; 3; 158712; 1; 1968; 3; 2; 0
Saltykova, 6; 161.3; 1; 246702; 0; 0
Mira, 8; 84.2; 2; 166232; 1; 1998; 3; 1; 1
Stroiteley, 18; 222.2; 6; 182811; 1; 2014; 3; 2; 0
Saltykova, 17; 163.2; 2; 83622; 0; 0
Saltykova, 12; 54.5; 1; 274662; 0; 0
Lomonosova, 19; 147.7; 1; 224286; 1; 1943; 4; 6; 0
Lesnaya, 35; 242.6; 2; 120597; 1; 1965; 2; 2; 0
Stroiteley, 18; 86.1; 2; 158622; 1; 2016; 4; 1; 0
Stroiteley, 17; 202.1; 4; 94461; 0; 0
Druzhby, 27; 39.5; 1; 137146; 0; 1
Lesnaya, 28; 133.0; 2; 109217; 1; 2016; 4; 1; 0
Belaya, 5; 81.5; 1; 210790; 0; 1
Flotskaya, 31; 79.2; 1; 257808; 0; 0
Baumanskaya, 38; 47.1; 1; 182644; 0; 0
Zhiguley, 36; 52.5; 1; 209960; 0; 1
Mira, 36; 196.7; 4; 103076; 0; 1
Suzdalskaya, 17; 226.6; 2; 265270; 1; 2015; 4; 2; 0
Druzhby, 39; 277.3; 5; 209479; 0; 1
Mira, 39; 144.1; 3; 80116; 0; 0
Tverskaya, 30; 172.4; 3; 133429; 1; 1989; 4; 3; 1
Flotskaya, 17; 200.7; 3; 188358; 1; 2001; 2; 1; 0
Lomonosova, 15; 158.1; 1; 256945; 1; 1970; 1; 4; 1
Belaya, 29; 158.6; 2; 141503; 0; 1
Tverskaya, 17; 101.7; 1; 89186; 0; 0
Zhiguley, 4; 71.2; 1; 132501; 1; 1990; 2; 5; 1
Romanova, 18; 269.3; 3; 293386; 1; 2016; 4; 3; 0
Belaya, 33; 143.6; 3; 256248; 1; 1999; 1; 5; 1
Zhiguley, 24; 116.1; 1; 228750; 1; 1997; 4; 6; 1
Druzhby, 38; 51.1; 1; 257914; 1; 1954; 1; 4; 1
Stroiteley, 9; 226.5; 5; 223573; 0; 1
Suzdalskaya, 14; 204.1; 4; 236260; 0; 1
Baumanskaya, 16; 85.4; 1; 179613; 0; 0
Injenerov, 34; 271.8; 4; 88963; 0; 0
Romanova, 10; 177.9; 3; 199676; 0; 1
Saltykova, 38; 249.8; 2; 124777; 0; 0
Lesnaya, 32; 64.2; 1; 161076; 0; 0
Saltykova, 33; 52.3; 1; 255592; 1; 1983; 4; 2; 0
Tverskaya, 5; 48.8; 1; 167112; 1; 1947; 3; 6; 1
Suzdalskaya, 5; 273.4; 5; 109914; 0; 1
Stroiteley, 20; 190.7; 2; 220862; 0; 0
Tverskaya, 14; 220.4; 3; 163910; 1; 1946; 1; 5; 0
Flotskaya, 36; 84.8; 1; 273317; 1; 1954; 4; 2; 0
Romanova, 18; 260.8; 3; 237723; 0; 1
Zhiguley, 6; 22.1; 1; 117273; 0; 1
Baumanskaya, 31; 89.6; 1; 177192; 0; 1
Flotskaya, 15; 23.7; 1; 224365; 1; 1948; 3; 3; 0
Saltykova, 25; 28.4; 1; 138437; 0; 0
Zhiguley, 18; 251.9; 3; 131076; 1; 1950; 1; 2; 1
Mira, 4; 214.2; 6; 274538; 0; 1
Mira, 27; 118.8; 1; 227697; 1; 1967; 2; 6; 1
Saltykova, 31; 259.4; 8; 109845; 0; 0
Lomonosova, 14; 252.7; 4; 252039; 1; 1957; 4; 2; 1
Belaya, 13; 127.3; 2; 243547; 1; 1991; 4; 4; 1
Flotskaya, 35; 16.0; 1; 215869; 0; 1
Romanova, 22; 33.2; 1; 181844; 0; 1
Injenerov, 26; 147.8; 3; 237634; 0; 1
Suzdalskaya, 2; 252.0; 3; 137515; 1; 1964; 2; 5; 1
Flotskaya, 4; 29.9; 1; 77691; 0; 0
Mira, 3; 76.2; 1; 150120; 0; 1
Druzhby, 4; 174.2; 2; 249670; 1; 1960; 3; 3; 0
Druzhby, 18; 141.9; 2; 282249; 1; 1956; 1; 1; 1
Suzdalskaya, 14; 219.2; 2; 107350; 0; 1
Zhiguley, 6; 239.1; 4; 171763; 1; 2012; 2; 5; 1
Suzdalskaya, 10; 58.0; 1; 266857; 0; 1
Injenerov, 21; 278.2; 4; 151801; 1; 1953; 1; 5; 1
Zhiguley, 9; 75.5; 2; 95560; 0; 0
Mira, 40; 217.2; 2; 113889; 0; 1
Saltykova, 39; 251.2; 3; 201516; 0; 1
Suzdalskaya, 13; 157.0; 2; 288557; 1; 1976; 3; 5; 0
Mira, 38; 75.2; 1; 221253; 0; 0
Lomonosova, 23; 268.9; 3; 163767; 1; 2000; 3; 5; 0
Suzdalskaya, 37; 91.2; 1; 299425; 1; 1967; 2; 3; 1
Injenerov, 11; 172.7; 2; 95981; 0; 1
Tverskaya, 33; 185.1; 3; 291174; 1; 1995; 1; 2; 0
Baumanskaya, 23; 277.4; 6; 134773; 0; 0
Lesnaya, 7; 72.5; 1; 161962; 0; 0
Romanova, 4; 135.2; 1; 176530; 1; 2000; 1; 1; 0
Stroiteley, 36; 134.4; 1; 75391; 0; 0
Lesnaya, 16; 19.2; 1; 233272; 1; 1947; 1; 6; 0
Tverskaya, 31; 223.6; 3; 73104; 0; 0
Lesnaya, 6; 147.4; 1; 221871; 1; 2002; 1; 5; 0
Belaya, 32; 270.1; 5; 262832; 0; 0
Romanova, 26; 143.3; 1; 106243; 1; 1947; 1; 4; 1
Tverskaya, 22; 237.1; 4; 128579; 1; 1990; 3; 4; 1
Mira, 37; 99.3; 1; 148505; 0; 1
Saltykova, 18; 122.5; 1; 249080; 1; 1985; 1; 1; 0
Tverskaya, 4; 38.7; 1; 137169; 0; 1
Baumanskaya, 16; 17.6; 1; 142825; 0; 1
Suzdalskaya, 27; 275.7; 3; 282599; 1; 1948; 2; 2; 0
Saltykova, 23; 189.7; 2; 231970; 0; 1
Stroiteley, 2; 35.9; 1; 244011; 1; 1984; 3; 1; 1
Lesnaya, 14; 99.8; 1; 279207; 1; 1997; 2; 4; 0
